Norman SusDat ID	SMILES	MS_Ready_SMILES	selected
NS00035781	Cc1c(O)c(Cl)cc(Cc2ccccc2)c1	Cc1c(O)c(Cl)cc(Cc2ccccc2)c1	no
NS00035782	CCN(CC)c1cc(NC(=O)C)c(cc1)N=Nc1cc(C)c(cc1OC)N=Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-]	CCN(CC)c1cc(NC(=O)C)c(cc1)/N=N/c1cc(C)c(cc1OC)/N=N/c1c(Cl)cc(cc1Cl)N(=O)=O	no
NS00035783	COC(=O)CCN(CCOC(=O)C)c1cc(NC(=O)C)ccc1OC	COC(=O)CCN(CCOC(=O)C)c1cc(NC(=O)C)ccc1OC	no
NS00035784	Cc1ccc2nc(sc2c1S(=O)(=O)O)c1ccc(cc1)c1ccc2c(N)c(C)ccc2c1	Cc1ccc2nc(sc2c1S(=O)(=O)O)c1ccc(cc1)c1ccc2c(N)c(C)ccc2c1	no
NS00035785	CCN(Cc1c(Cl)cccc1)c1ccc(N=Nc2nc3c(s2)cc(cc3)S(=O)(=O)O)c(C)c1	CCN(Cc1c(Cl)cccc1)c1ccc(/N=N/c2nc3c(s2)cc(cc3)S(=O)(=O)O)c(C)c1	no
NS00035786	Cc1ccccc1N=Nc1ccc(N=Nc2ccc(cc2NC(=O)c2ccccc2)N=Nc2ccc(cc2)N(CCOC(=O)c2ccccc2)CCOC(=O)c2ccccc2)c(C)c1	Cc1ccccc1/N=N/c1ccc(/N=N/c2ccc(cc2NC(=O)c2ccccc2)/N=N\c2ccc(cc2)N(CCOC(=O)c2ccccc2)CCOC(=O)c2ccccc2)c(C)c1	no
NS00035787	Brc1cc2cccc3c2c(c1)c1c(cccc1)C3=O	Brc1cc2cccc3c2c(c1)c1c(cccc1)C3=O	no
NS00035788	N#Cc1ccc(Oc2ccc(cc2)C#N)cc1	N#Cc1ccc(Oc2ccc(cc2)C#N)cc1	no
NS00035789	Cc1c(ccc(c1)N(CCO)CCC#N)N=Nc1c(Cl)cc(cc1)[N+](=O)[O-]	Cc1c(ccc(c1)N(CCO)CCC#N)/N=N\c1c(Cl)cc(cc1)N(=O)=O	no
NS00035790	COC(=O)CCNc1cc(NC(=O)C)ccc1OC	COC(=O)CCNc1cc(NC(=O)C)ccc1OC	no
NS00035791	Nc1ccc(Cc2cc(Cc3cc(Cc4ccc(N)cc4)c(N)cc3)ccc2N)cc1	Nc1ccc(Cc2cc(Cc3cc(Cc4ccc(N)cc4)c(N)cc3)ccc2N)cc1	no
NS00035792	Cc1cc(C)c(SSc2c(C)ccc(C)c2)cc1	Cc1cc(C)c(SSc2c(C)ccc(C)c2)cc1	no
NS00035793	Cc1cc(C)c(SSc2c(C)cccc2C)cc1	Cc1cc(C)c(SSc2c(C)cccc2C)cc1	no
NS00035794	Cc1cc(C)c(SSc2cc(C)c(C)cc2)cc1	Cc1cc(C)c(SSc2cc(C)c(C)cc2)cc1	no
NS00035795	o1cnc2cc3c4c(ccc5c6ccc7cc8ccccc8c8c7c6c(c1c8)c2c45)cc1c3cccc1	o1cnc2cc3c4c(ccc5c6ccc7cc8ccccc8c8c7c6c(c1c8)c2c45)cc1c3cccc1	no
NS00035796	Cc1cc(C)c(SSc2c(C)c(C)ccc2)cc1	Cc1cc(C)c(SSc2c(C)c(C)ccc2)cc1	no
NS00035797	Cc1cccc(SSc2c(C)cccc2C)c1C	Cc1cccc(SSc2c(C)cccc2C)c1C	no
NS00035798	Cc1cccc(SSc2cc(C)c(C)cc2)c1C	Cc1cccc(SSc2cc(C)c(C)cc2)c1C	no
NS00035799	Cc1cc(SSc2c(C)c(C)ccc2)cc(C)c1	Cc1cc(SSc2c(C)c(C)ccc2)cc(C)c1	no
NS00035800	O=C=NC1CCC(CC2CCC(CC2)NC(=O)OCCOCCOC(=O)NC2CCC(CC3CCC(CC3)N=C=O)CC2)CC1	O=C=NC1CCC(CC2CCC(CC2)NC(=O)OCCOCCOC(=O)NC2CCC(CC3CCC(CC3)N=C=O)CC2)CC1	no
NS00035801	OCCOCCNc1c2ccccc2c(cc1)N=Nc1c(Br)cc(cc1[N+](=O)[O-])[N+](=O)[O-]	OCCOCCNc1c2ccccc2c(cc1)/N=N\c1c(Br)cc(cc1N(=O)=O)N(=O)=O	no
NS00035802	Cc1cc(C)c(SSc2cc(C)cc(C)c2)cc1	Cc1cc(C)c(SSc2cc(C)cc(C)c2)cc1	no
NS00035803	Cc1cc(SSc2c(C)cccc2C)c(C)cc1	Cc1cc(SSc2c(C)cccc2C)c(C)cc1	no
NS00035804	Cc1cc(SSc2cc(C)cc(C)c2)c(C)cc1	Cc1cc(SSc2cc(C)cc(C)c2)c(C)cc1	no
NS00035805	Cc1cccc(C)c1SSc1cc(C)c(C)cc1	Cc1cccc(C)c1SSc1cc(C)c(C)cc1	no
NS00035806	Cc1cc(SSc2c(C)cccc2C)cc(C)c1	Cc1cc(SSc2c(C)cccc2C)cc(C)c1	no
NS00035807	Cc1cc(SSc2cc(C)c(C)cc2)cc(C)c1	Cc1cc(SSc2cc(C)c(C)cc2)cc(C)c1	no
NS00035808	COc1cc(cc(OC)c1OC)C(=O)OC(C)C	COc1cc(cc(OC)c1OC)C(=O)OC(C)C	no
NS00035809	CCn1c(=O)c2c(N)c3c(c(N)c2c1=O)c(=O)c1c(cccc1)c3=O	CCn1c(=O)c2c(N)c3c(c(N)c2c1=O)c(=O)c1c(cccc1)c3=O	no
NS00035810	CC(=O)OCCNCCOC(=O)C	CC(=O)OCCNCCOC(=O)C	no
NS00035811	CCN1CCS/C/1=C/C(=C/1\OC(=S)N(CC)C1=O)/C	CCN1CCS/C/1=C/C(=C/1\OC(=S)N(CC)C1=O)/C	no
NS00035812	Clc1cc2c(cc1)c1ccc3c4ccc5C(=O)c6c(ccc(Cl)c6)c6c5c4c(cc6)c4c3c1c(cc4)C2=O	Clc1cc2c(cc1)c1ccc3c4ccc5C(=O)c6c(ccc(Cl)c6)c6c5c4c(cc6)c4c3c1c(cc4)C2=O	no
NS00035813	CCC1(CN)CCC(CN)CC1	CCC1(CN)CCC(CN)CC1	no
NS00035814	CCc1cc(CC)c(Nc2c3C(=O)c4c(cccc4)C(=O)c3c(Nc3c(CC)cc(CC)c(c3CC)S(=O)(=O)O)cc2)c(CC)c1S(=O)(=O)O	CCc1cc(CC)c(Nc2c3C(=O)c4c(cccc4)C(=O)c3c(Nc3c(CC)cc(CC)c(c3CC)S(=O)(=O)O)cc2)c(CC)c1S(=O)(=O)O	no
NS00035815	Cc1c(ccc(N)c1)C(O)(c1c(C)cc(N)cc1)c1c(Cl)cccc1	Cc1c(ccc(N)c1)C(O)(c1c(C)cc(N)cc1)c1c(Cl)cccc1	no
NS00035816	COc1ccc2c(=O)n(Cc3ccccc3)c(=O)c3c2c1c(OC)cc3	COc1ccc2c(=O)n(Cc3ccccc3)c(=O)c3c2c1c(OC)cc3	no
NS00035817	CC(C)Nc1ccc(cc1)N(C(C)C)C(C)C	CC(C)Nc1ccc(cc1)N(C(C)C)C(C)C	no
NS00035818	CCN(Cc1c(Cl)cccc1)c1cc(C)ccc1	CCN(Cc1c(Cl)cccc1)c1cc(C)ccc1	no
NS00035819	COc1c(cc(C)c(N)c1)N=Nc1cc2c(cccc2c(c1)S(=O)(=O)O)S(=O)(=O)O	COc1c(cc(C)c(N)c1)/N=N\c1cc2c(cccc2c(c1)S(=O)(=O)O)S(=O)(=O)O	no
NS00035820	OC1=CC(=O)/C(=N\Nc2cc3c(cc(cc3cc2)S(=O)(=O)O)S(=O)(=O)O)/C=C1N=Nc1cc2c(cc(cc2cc1)S(=O)(=O)O)S(=O)(=O)O	OC1=CC(=O)/C(=N\Nc2cc3c(cc(cc3cc2)S(=O)(=O)O)S(=O)(=O)O)/C=C1/N=N/c1cc2c(cc(cc2cc1)S(=O)(=O)O)S(=O)(=O)O	no
NS00035821	Cc1cc(cc(C)c1N)C(c1cc(C)c(N)c(C)c1)c1c(Cl)cccc1Cl	Cc1cc(cc(C)c1N)C(c1cc(C)c(N)c(C)c1)c1c(Cl)cccc1Cl	no
NS00035822	Cc1cc(SSc2cc(C)cc(C)c2)cc(C)c1	Cc1cc(SSc2cc(C)cc(C)c2)cc(C)c1	no
NS00035823	CC(C)Cc1cc(CC(C)C)c(O)cc1	CC(C)Cc1cc(CC(C)C)c(O)cc1	no
NS00035824	CC(C)C1CCC2(CC1)OCCCO2	CC(C)C1CCC2(CC1)OCCCO2	no
NS00035825	CC(C)(C)C1CCC2(CC1)OCCCO2	CC(C)(C)C1CCC2(CC1)OCCCO2	no
NS00035826	CCC(C)(C)C1CCC2(CC1)OCCCO2	CCC(C)(C)C1CCC2(CC1)OCCCO2	no
NS00035827	COc1c(cc(C)c(N)c1)N=Nc1cc2c(cc1)cc(cc2S(=O)(=O)O)S(=O)(=O)O	COc1c(cc(C)c(N)c1)/N=N\c1cc2c(cc1)cc(cc2S(=O)(=O)O)S(=O)(=O)O	no
NS00035828	N#CC(=C1CCN(Cc2ccccc2)CC1)c1ccccc1	N#C/C(=C\1/CCN(Cc2ccccc2)CC1)/c1ccccc1	no
NS00035829	OS(=O)(=O)c1cc2c(c(Nc3nc(nc(Cl)n3)N(CCS(=O)(=O)CCCl)CCS(=O)(=O)CCCl)c1)C(=O)/C(=N/Nc1c(c3c(cc1)c(ccc3)S(=O)(=O)O)S(=O)(=O)O)/C(=C2)S(=O)(=O)O	OS(=O)(=O)c1cc2c(c(Nc3nc(nc(Cl)n3)N(CCS(=O)(=O)CCCl)CCS(=O)(=O)CCCl)c1)C(=O)/C(=N/Nc1c(c3c(cc1)c(ccc3)S(=O)(=O)O)S(=O)(=O)O)/C(=C2)S(=O)(=O)O	no
NS00035830	CC1=CC(=CC=C1)N(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC(C)=C1	Cc1cc(ccc1)N(c1ccccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1cccc(C)c1	no
NS00035831	CCCCCCCCCCCCCCCC(=O)OCCN(CCO)C(=O)CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OCCN(CCO)C(=O)CCCCCCCCCCCCCCC	no
NS00035832	CCCCCCCCCCCCCOCCCCCCCCCCCCC	CCCCCCCCCCCCCOCCCCCCCCCCCCC	no
NS00035833	CCCCCCCc1cc(C#N)c(OC(=O)c2ccc(cc2)c2ccc(CCCCC)cc2)cc1	CCCCCCCc1cc(C#N)c(OC(=O)c2ccc(cc2)c2ccc(CCCCC)cc2)cc1	no
NS00035834	COC(=O)N1CCc2c(C1)o[nH]c2=O	COC(=O)N1CCc2c(C1)o[nH]c2=O	no
NS00035835	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)c1c(O)c2c(cccc2)c(c1)[N+](=O)[O-]	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)c1c(O)c2c(cccc2)c(c1)N(=O)=O	no
NS00035836	CN(C)N=Nc1ccc(cc1)N=Nc1ccc(cc1)N(CCO)CCO	CN(C)/N=N\c1ccc(cc1)/N=N/c1ccc(cc1)N(CCO)CCO	no
NS00035837	CS(=O)(=O)c1c(N/N=C/2\C=Cc3c(cccc3NS(=O)(=O)c3cc(ccc3)S(=O)(=O)F)C2=O)ccc(c1)[N+](=O)[O-]	CS(=O)(=O)c1c(N/N=C/2\C=Cc3c(cccc3NS(=O)(=O)c3cc(ccc3)S(=O)(=O)F)C2=O)ccc(c1)N(=O)=O	no
NS00035838	CCN(CCN1C(=O)c2c(cccc2)C1=O)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-]	CCN(CCN1C(=O)c2c(cccc2)C1=O)c1ccc(cc1)/N=N\c1ccc(cc1)N(=O)=O	no
NS00035839	CCOCCOCCN(CC)c1cc(NC(=O)C)c(cc1)N=Nc1c(Br)cc(cc1Br)[N+](=O)[O-]	CCOCCOCCN(CC)c1cc(NC(=O)C)c(cc1)/N=N\c1c(Br)cc(cc1Br)N(=O)=O	no
NS00035840	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)c1c(O)c2c(cccc2)c(N)c1	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)c1c(O)c2c(cccc2)c(N)c1	no
NS00035841	CCCCCOC(=O)c1ccc(O)cc1	CCCCCOC(=O)c1ccc(O)cc1	no
NS00035842	CC(C)CCOC(=O)c1ccc(O)cc1	CC(C)CCOC(=O)c1ccc(O)cc1	no
NS00035843	CCOC(=O)N1CCC(O)CC1	CCOC(=O)N1CCC(O)CC1	no
NS00035844	COCCOC(=O)CCNc1cc(NC(=O)C)c(cc1OC)N=Nc1c(Br)cc(cc1[N+](=O)[O-])[N+](=O)[O-]	COCCOC(=O)CCNc1cc(NC(=O)C)c(cc1OC)/N=N/c1c(Br)cc(cc1N(=O)=O)N(=O)=O	no
NS00035845	Clc1nc(nc(Cl)n1)Nc3cc(cc4\C=C(/C(=N\Nc2ccccc2)C(=O)c34)S(=O)(=O)O)S(=O)(=O)O	Clc1nc(nc(Cl)n1)Nc1cc(cc2C=C(/C(=N\Nc3ccccc3)/C(=O)c12)S(=O)(=O)O)S(=O)(=O)O	no
NS00035846	Nc1ccc(O)c2c1C(=O)c1c(c(O)cc(Br)c1N)C2=O	Nc1ccc(O)c2c1C(=O)c1c(c(O)cc(Br)c1N)C2=O	no
NS00035847	Nc1c(Br)cc(O)c2c1C(=O)c1c(c(O)cc(Br)c1N)C2=O	Nc1c(Br)cc(O)c2c1C(=O)c1c(c(O)cc(Br)c1N)C2=O	no
NS00035848	Nc1cc(cc2c1C(=O)/C(=N\Nc1c(c3ccccc3cc1)S(=O)(=O)O)/C(=C2)S(=O)(=O)O)S(=O)(=O)O	Nc1cc(cc2c1C(=O)/C(=N\Nc1c(c3ccccc3cc1)S(=O)(=O)O)/C(=C2)S(=O)(=O)O)S(=O)(=O)O	no
NS00035849	COC(=O)CC[C@H](N)C(=O)OC	COC(=O)CCC(N)C(=O)OC	no
NS00035850	COc1cc(O)cc(Cl)c1	COc1cc(O)cc(Cl)c1	no
NS00035851	CC(C)c1c(cccc1)[N+](=O)[O-]	CC(C)c1c(cccc1)N(=O)=O	no
NS00035852	CCCCCCS(=O)(=O)F	CCCCCCS(=O)(=O)F	no
NS00035853	CCCCCCCCCCCCCCCCOC(=O)[C@H](O)[C@@H](O)C(=O)OCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCOC(=O)C(O)C(O)C(=O)OCCCCCCCCCCCCCCCC	no
NS00035854	CN(C)CCCNc1c2C(=O)c3c(cccc3)C(=O)c2c(N)cc1	CN(C)CCCNc1c2C(=O)c3c(cccc3)C(=O)c2c(N)cc1	no
NS00035855	OC[C@H]1O[C@H](Oc2c3oc(c(O)c(=O)c3c(O)cc2O)c2cc(O)c(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O	OCC1OC(Oc2c3oc(c(O)c(=O)c3c(O)cc2O)c2cc(O)c(O)cc2)C(O)C(O)C1O	no
NS00035856	Oc1c2c(NC(=O)c3c(Cl)cc(Cl)cc3)ccc(c2cc(c1)S(=O)(=O)O)S(=O)(=O)O	Oc1c2c(NC(=O)c3c(Cl)cc(Cl)cc3)ccc(c2cc(c1)S(=O)(=O)O)S(=O)(=O)O	no
NS00035857	[O-]S(=O)(=O)c1cc(c2ccc3c(cc(c4ccc1c2c34)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-]	OS(=O)(=O)c1cc(c2ccc3c(cc(c4ccc1c2c34)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O	no
NS00035858	Clc1ccc(CCBr)cc1	Clc1ccc(CCBr)cc1	no
NS00035859	CCCCCCCCCC(=O)NCCNCCN	CCCCCCCCCC(=O)NCCNCCN	no
NS00035860	OC1CCCCC1C1CCCCC1	OC1CCCCC1C1CCCCC1	no
NS00035861	[Na+].[Na+].CC1(C)[C@](C)(CC[C@@]1(C)C(=O)[O-])C(=O)[O-]	CC1(C)C(C)(CCC1(C)C(=O)O)C(=O)O	no
NS00035862	CC(=O)Nc1c2C(=O)c3c(cccc3)C(=O)c2c(NC(=O)C)cc1	CC(=O)Nc1c2C(=O)c3c(cccc3)C(=O)c2c(NC(=O)C)cc1	no
NS00035863	CCCC1CCC(CC1)C1CCC(CC1)C#N	CCCC1CCC(CC1)C1CCC(CC1)C#N	no
NS00035864	CCCCCC1CCC(CC1)C1CCC(CC1)C#N	CCCCCC1CCC(CC1)C1CCC(CC1)C#N	no
NS00035865	CCCCCCCC1CCC(CC1)C1CCC(CC1)C#N	CCCCCCCC1CCC(CC1)C1CCC(CC1)C#N	no
NS00035866	Oc1cc2c(cc1)cc(cc2)S(=O)(=O)Nc1ccc(c2c1c(O)cc(c2)S(=O)(=O)O)S(=O)(=O)O	Oc1cc2c(cc1)cc(cc2)S(=O)(=O)Nc1ccc(c2c1c(O)cc(c2)S(=O)(=O)O)S(=O)(=O)O	no
NS00035867	OC(=O)c1ccc2C(=O)c3ccccc3c3c2c1ncn3	OC(=O)C1CCC2C(=O)C3CCCCC3C3C2C1NCN3	no
NS00035868	OCCS(=O)(=O)c1cc(NC(=O)c2ccc(cc2)[N+](=O)[O-])ccc1	OCCS(=O)(=O)c1cc(NC(=O)c2ccc(cc2)N(=O)=O)ccc1	no
NS00035869	CC(=O)OCN(CN(CN(CN(COC(=O)C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	CC(=O)OCN(CN(CN(CN(COC(=O)C)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O	no
NS00035870	COc1cc2c(cc1OC)C(=O)CC(C)(C)O2	COc1cc2c(cc1OC)C(=O)CC(C)(C)O2	no
NS00035871	CCOc1cc2c(C=CC(C)(C)O2)cc1OC	CCOc1cc2c(C=CC(C)(C)O2)cc1OC	no
NS00035872	Nc1ccc2C(=O)OCc2c1	Nc1ccc2C(=O)OCc2c1	no
NS00035873	CC1(C)CC(O)(CC(C)(C)N1)C(=O)O	CC1(C)CC(O)(CC(C)(C)N1)C(=O)O	no
NS00035874	COC(CCCCCCCCC=C)OC	COC(CCCCCCCCC=C)OC	no
NS00035875	C/C=C(\C)/CCOC(=O)c1c(O)cccc1	C/C=C(\C)/CCOC(=O)c1c(O)cccc1	no
NS00035876	C/C=C(\C)/CCOC(=O)C(C)C	C/C=C(\C)/CCOC(=O)C(C)C	no
NS00035877	ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	no
NS00035879	CC(C)CCCCCCc1ccccc1OCCOCCOCCOCCOCCOCCOCCO	CC(C)CCCCCCc1ccccc1OCCOCCOCCOCCOCCOCCOCCO	no
NS00035880	Oc1cc(Nc2cc(O)ccc2)ccc1	Oc1cc(Nc2cc(O)ccc2)ccc1	no
NS00035881	OC(=O)Cc1ccc(OCc2ccccc2)cc1	OC(=O)Cc1ccc(OCc2ccccc2)cc1	no
NS00035882	CCCCCCCCCCCCCCCC(=O)Oc1c(ccc(C)c1)C(C)C	CCCCCCCCCCCCCCCC(=O)Oc1c(ccc(C)c1)C(C)C	no
NS00035883	CCCCOCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCOCCCC	CCCCOCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCOCCCC	no
NS00035884	CC(C)CC(N)CC(C)C	CC(C)CC(N)CC(C)C	no
NS00035885	CC(C)OC(=O)C1CCCCC1	CC(C)OC(=O)C1CCCCC1	no
NS00035886	CCCCCOC(=O)C1CCCCC1	CCCCCOC(=O)C1CCCCC1	no
NS00035887	CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)Cl	CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)Cl	no
NS00035888	Nc1nc(=O)c2c([nH]1)n(cn2)[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H]1O	Nc1nc(=O)c2c([nH]1)n(cn2)C1OC(CO)C(OP(=O)(O)OCC2OC(C(O)C2O)n2cnc3c(N)ncnc23)C1O	no
NS00035889	CC(=C)C(=O)NC(C)(C)C	CC(=C)C(=O)NC(C)(C)C	no
NS00035890	Oc1ccc(/C=C/c2ccccc2)cc1	Oc1ccc(/C=C/c2ccccc2)cc1	no
NS00035891	Cc1c(nc[nH]1)c1ccc(Cl)cc1	Cc1c(nc[nH]1)c1ccc(Cl)cc1	no
NS00035892	CCOC(=O)SC(=S)OCC(C)C	CCOC(=O)SC(=S)OCC(C)C	no
NS00035893	CCCCOC(=S)SC(=O)OCC	CCCCOC(=S)SC(=O)OCC	no
NS00035894	CN(C)CCOCCCN	CN(C)CCOCCCN	no
NS00035895	CN1CC[C@H]2[C@H](C1)c1ccccc1Cc1ccccc21	CN1CCC2C(C1)c1ccccc1Cc1ccccc21	no
NS00035896	CN1C[C@H]2[C@H](C1)c1c(Oc3ccc(Cl)cc23)cccc1	CN1CC2C(C1)c1c(Oc3ccc(Cl)cc23)cccc1	no
NS00035897	CC(C)(c1ccc(OCCO)c(Br)c1)c1ccc(OCCO)c(Br)c1	CC(C)(c1ccc(OCCO)c(Br)c1)c1ccc(OCCO)c(Br)c1	no
NS00035898	COc1cc(cc(OC)c1O)[C@@H]3c2cc5OCOc5cc2[C@@H](O)[C@H]4COC(=O)[C@H]34	COc1cc(cc(OC)c1O)C1c2cc3OCOc3cc2C(O)C2COC(=O)C12	no
NS00035899	C1CNCc2ccccc2OCCOc2c(CNC1)cccc2	C1CNCc2ccccc2OCCOc2c(CNC1)cccc2	no
NS00035900	Brc1cc(ccc1OCCCCCCOc1ccc(cc1Br)C#N)C#N	Brc1cc(ccc1OCCCCCCOc1ccc(cc1Br)C#N)C#N	no
NS00035901	CCCCNc1nc(=O)nc(NCCCC)[nH]1	CCCCNc1nc(=O)nc(NCCCC)[nH]1	no
NS00035902	CC1(C)CC(CC(C)(C)N1)C(=O)O	CC1(C)CC(CC(C)(C)N1)C(=O)O	no
NS00035903	COc1c(C=O)c2cccc3c2c(c1)c(=O)n(C)c3=O	COc1c(C=O)c2cccc3c2c(c1)c(=O)n(C)c3=O	no
NS00035904	[O-][N+](=O)c1ccc(cc1)N1CCCCC1	O=N(=O)c1ccc(cc1)N1CCCCC1	no
NS00035905	CCN(CCO)c1cc(C)c(cc1)N=C1C=C(C(=O)NCCCCOc2c(cc(cc2)C(C)(C)CC)C(C)(C)CC)C(=O)c2c1cccc2	CCN(CCO)c1cc(C)c(cc1)/N=C\1/C=C(C(=O)NCCCCOc2c(cc(cc2)C(C)(C)CC)C(C)(C)CC)C(=O)c2c1cccc2	no
NS00035906	Clc1cc(Cl)c(cc1)C#N	Clc1cc(Cl)c(cc1)C#N	no
NS00035907	Clc1cc(cc(Cl)c1)C#N	Clc1cc(cc(Cl)c1)C#N	no
NS00035908	[O-][N+](=O)c1c(C#N)c(Cl)ccc1	O=N(=O)c1c(C#N)c(Cl)ccc1	no
NS00035909	Nc1c(C#N)c(Cl)ccc1	Nc1c(C#N)c(Cl)ccc1	no
NS00035910	Cc1cccc(C)c1C#N	Cc1cccc(C)c1C#N	no
NS00035911	[O-]C(=O)Cc1c(Cl)cccc1Cl	OC(=O)Cc1c(Cl)cccc1Cl	no
NS00035912	CCCCCCCCCCCCS(=O)(=O)CC(=O)N	CCCCCCCCCCCCS(=O)(=O)CC(=O)N	no
NS00035913	CCNc1c(NCC)nc2ccccc2n1	CCNc1c(NCC)nc2ccccc2n1	no
NS00035914	CC(=S)Nc1c(Br)cc2ccccc2c1	CC(=S)Nc1c(Br)cc2ccccc2c1	no
NS00035915	CC(=O)Nc1c(Br)cc2ccccc2c1	CC(=O)Nc1c(Br)cc2ccccc2c1	no
NS00035916	CCOC(=O)c1ccc(cc1)N=CN(CC)c1ccccc1	CCOC(=O)c1ccc(cc1)/N=C/N(CC)c1ccccc1	no
NS00035917	Cc1c(C)nc2cc(C)c(=O)cc2[nH]1	Cc1c(C)nc2cc(C)c(=O)cc2[nH]1	no
NS00035918	OCCN1CCN(CCO)C1=S	OCCN1CCN(CCO)C1=S	no
NS00035919	CC1(C)COP(=O)(Cc2ccc(CP3(=O)OCC(C)(C)CO3)cc2)OC1	CC1(C)COP(=O)(Cc2ccc(CP3(=O)OCC(C)(C)CO3)cc2)OC1	no
NS00035920	Cc1cc(CP2(=O)OCC(C)(C)CO2)c(C)cc1CP1(=O)OCC(C)(C)CO1	Cc1cc(CP2(=O)OCC(C)(C)CO2)c(C)cc1CP1(=O)OCC(C)(C)CO1	no
NS00035921	CC(C)(C)C(=O)Nc1ccc(Cl)cc1	CC(C)(C)C(=O)Nc1ccc(Cl)cc1	no
NS00035922	CCCCCCCCCCCc1ccc(cc1)c1ccc(cc1)C#N	CCCCCCCCCCCc1ccc(cc1)c1ccc(cc1)C#N	no
NS00035923	[O-][N+](=O)c1ccc(OC(=O)C(F)(F)F)cc1	O=N(=O)c1ccc(OC(=O)C(F)(F)F)cc1	no
NS00035924	CC(C)Oc1cc(Cl)c(OC(C)C)cc1[N+](=O)[O-]	CC(C)Oc1cc(Cl)c(OC(C)C)cc1N(=O)=O	no
NS00035925	Cc1c(O)c(ccc1O)N=O	Cc1c(O)c(ccc1O)N=O	no
NS00035926	Clc1c(NC2=NC(=O)c3c2c(Cl)c(Cl)c(Cl)c3Cl)ccc(NC2=NC(=O)c3c2c(Cl)c(Cl)c(Cl)c3Cl)c1	Clc1c(NC2=NC(=O)c3c2c(Cl)c(Cl)c(Cl)c3Cl)ccc(NC2=NC(=O)c3c2c(Cl)c(Cl)c(Cl)c3Cl)c1	no
NS00035927	CCOC(=O)O/N=C(\C)/C(=O)c1ccccc1	CCOC(=O)O/N=C(\C)/C(=O)c1ccccc1	no
NS00035928	[O-][N+](=O)c1cnc(Br)[nH]1	O=N(=O)c1cnc(Br)[nH]1	no
NS00035929	CCOc1c(NC(=O)c2cc3ccccc3c(N=Nc3c(C)cc(Cl)cc3)c2O)cccc1	CCOc1c(NC(=O)c2cc3ccccc3c(/N=N/c3c(C)cc(Cl)cc3)c2O)cccc1	no
NS00035930	Clc1c(Cl)cc(cc1)N=C=S	Clc1c(Cl)cc(cc1)N=C=S	no
NS00035931	Clc1cc(Cl)c(cc1)N=C=S	Clc1cc(Cl)c(cc1)N=C=S	no
NS00035932	Oc1ccc(/C=C/c2ccc(O)cc2)cc1	Oc1ccc(/C=C/c2ccc(O)cc2)cc1	no
NS00035933	[Cl-].NCc1ccc(F)cc1.[H+]	NCc1ccc(F)cc1	no
NS00035934	Nc1ccc(cc1)N=O	Nc1ccc(cc1)N=O	no
NS00035935	CCOC(=O)CCN(CCC(=O)OCC)c1cc(NC(=O)C)c(cc1)N=Nc1ccc(cc1)[N+](=O)[O-]	CCOC(=O)CCN(CCC(=O)OCC)c1cc(NC(=O)C)c(cc1)/N=N\c1ccc(cc1)N(=O)=O	no
NS00035936	CCCCCCCCCCCCCCCCCCc1cc(O)c(cc1O)S(=O)(=O)O	CCCCCCCCCCCCCCCCCCc1cc(O)c(cc1O)S(=O)(=O)O	no
NS00035937	CC(C)C[C@H](NC(=O)[C@@H]1CCCN1c1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCC(=O)O	CC(C)CC(NC(=O)C1CCCN1c1ccc(cc1N(=O)=O)N(=O)=O)C(=O)NCC(=O)O	no
